x,y,Ez
62.4+0j,2+0j,-0.453498343980775-0.910259255086439j
62.42+0j,2+0j,-0.443090707811336-0.899037241817761j
62.44+0j,2+0j,-0.438148654004468-0.884554336233246j
62.46+0j,2+0j,-0.439525018317275-0.869315894860279j
62.48+0j,2+0j,-0.44697981163093-0.855957129885833j
62.5+0j,2+0j,-0.459222061092068-0.846787397585213j
62.52+0j,2+0j,-0.474133370273139-0.843390975248682j
62.54+0j,2+0j,-0.489134484397139-0.846353341115647j
62.56+0j,2+0j,-0.501631430830555-0.855160248805582j
62.58+0j,2+0j,-0.509464064936343-0.868286993995685j
62.6+0j,2+0j,-0.51127945948451-0.883462378286986j
62.62+0j,2+0j,-0.506765595769031-0.898061671962795j
62.64+0j,2+0j,-0.496704990854642-0.909560585485177j
62.66+0j,2+0j,-0.482839044036377-0.915971731282646j
62.68+0j,2+0j,-0.467566618348962-0.91618810953304j
62.7+0j,2+0j,-0.453529029270404-0.91017425226652j
62.72+0j,2+0j,-0.443153238717695-0.898972021092687j
62.74+0j,2+0j,-0.438232257157907-0.884520113748424j
62.76+0j,2+0j,-0.43961529817514-0.869318547991574j
62.78+0j,2+0j,-0.447061229150635-0.855996187829745j
62.8+0j,2+0j,-0.459280608263806-0.846856124765574j
62.82+0j,2+0j,-0.474158980190132-0.843477532786526j
62.84+0j,2+0j,-0.489122762217143-0.846442826095585j
62.86+0j,2+0j,-0.50158440799631-0.855237260086805j
62.88+0j,2+0j,-0.509389847213319-0.868338282829261j
62.9+0j,2+0j,-0.511190829781383-0.883479127563239j
62.92+0j,2+0j,-0.506677812555763-0.898041011982191j
62.94+0j,2+0j,-0.496633161338593-0.9095060856703j
62.96+0j,2+0j,-0.48279552430546-0.915892783571501j
62.98+0j,2+0j,-0.467558887893394-0.916098309956434j
63+0j,2+0j,-0.453558405503235-0.910089059581587j
63.02+0j,2+0j,-0.443214652429713-0.898906095663963j
63.04+0j,2+0j,-0.438315127185499-0.884484794758723j
63.06+0j,2+0j,-0.439705354375522-0.869319903103649j
63.08+0j,2+0j,-0.447142969628409-0.85603397075654j
63.1+0j,2+0j,-0.459339967743951-0.846923819844369j
63.12+0j,2+0j,-0.47418575023478-0.843563478520236j
63.14+0j,2+0j,-0.489112346843505-0.846532223935444j
63.16+0j,2+0j,-0.501538612768319-0.855314722443151j
63.18+0j,2+0j,-0.509316566320267-0.868390481607234j
63.2+0j,2+0j,-0.511102685321553-0.883497087362212j
63.22+0j,2+0j,-0.506589980555946-0.898021653399673j
63.24+0j,2+0j,-0.496560758932994-0.909452753339504j
63.26+0j,2+0j,-0.482751007905304-0.915814668380619j
63.28+0j,2+0j,-0.467549910144428-0.916008865246521j
63.3+0j,2+0j,-0.453586499725656-0.910003684233917j
63.32+0j,2+0j,-0.443274970701324-0.898839483077841j
63.34+0j,2+0j,-0.438397276815011-0.88444840410038j
63.36+0j,2+0j,-0.439795188452722-0.869319988021326j
63.38+0j,2+0j,-0.447225023173197-0.856070504675527j
63.4+0j,2+0j,-0.459400119953845-0.846990502538267j
63.42+0j,2+0j,-0.474213654543143-0.84364882249409j
63.44+0j,2+0j,-0.48910321060265-0.846621533304112j
63.46+0j,2+0j,-0.501494020437905-0.855392623430463j
63.48+0j,2+0j,-0.509244204763219-0.868443568949315j
63.5+0j,2+0j,-0.511015018819789-0.88351623107805j
63.52+0j,2+0j,-0.506502103919092-0.898003568984299j
63.54+0j,2+0j,-0.496487798473857-0.909400565331645j
63.56+0j,2+0j,-0.482705517770593-0.915737370598551j
63.58+0j,2+0j,-0.467539712159385-0.915919770922625j
63.6+0j,2+0j,-0.453613338442511-0.909918133115103j
63.62+0j,2+0j,-0.443334214918495-0.898772200377559j
63.64+0j,2+0j,-0.43847871864258-0.884410966001669j
63.66+0j,2+0j,-0.43988480206755-0.869318829961474j
63.68+0j,2+0j,-0.447307380255781-0.856105815092908j
63.7+0j,2+0j,-0.45946104584888-0.847056192251789j
63.72+0j,2+0j,-0.474242667864956-0.843733574684229j
63.74+0j,2+0j,-0.48909532640833-0.846710753057179j
63.76+0j,2+0j,-0.501450606756415-0.8554709510131j
63.78+0j,2+0j,-0.509172745302093-0.868497524034279j
63.8+0j,2+0j,-0.510927822995711-0.883536532717809j
63.82+0j,2+0j,-0.506414186550613-0.897986732066084j
63.84+0j,2+0j,-0.496414294347073-0.90934949889823j
63.86+0j,2+0j,-0.482659076258199-0.915660875307664j
63.88+0j,2+0j,-0.46752832038992-0.915831022446521j
63.9+0j,2+0j,-0.453638947629568-0.90983241281864j
63.92+0j,2+0j,-0.443392406105558-0.898704264119976j
63.94+0j,2+0j,-0.438559465131737-0.884372504100546j
63.96+0j,2+0j,-0.439974196999226-0.869316455548843j
63.98+0j,2+0j,-0.447390031695106-0.8561399270228j
64+0j,2+0j,-0.459522726901539-0.84712090808183j
64.02+0j,2+0j,-0.474272765546306-0.843817744995908j
64.04+0j,2+0j,-0.489088667747004-0.846799882227432j
64.06+0j,2+0j,-0.50140834792565-0.855549693549236j
64.08+0j,2+0j,-0.509102170947971-0.868552326582796j
64.1+0j,2+0j,-0.510841090578276-0.883557966884583j
64.12+0j,2+0j,-0.506326232122682-0.897971116522536j
64.14+0j,2+0j,-0.496340260503844-0.909299531695488j
64.16+0j,2+0j,-0.482611705164314-0.915585167783213j
64.18+0j,2+0j,-0.467515760698147-0.91574261522855j
64.2+0j,2+0j,-0.453663352745742-0.909746529652036j
64.22+0j,2+0j,-0.443449564931384-0.898635690391477j
64.24+0j,2+0j,-0.438639528612599-0.884333041461776j
64.26+0j,2+0j,-0.44006337513775-0.869312890831241j
64.28+0j,2+0j,-0.447472968645108-0.856172864998032j
64.3+0j,2+0j,-0.459585145085031-0.847184668822157j
64.32+0j,2+0j,-0.474303923512919-0.843901343260961j
64.34+0j,2+0j,-0.489083208663531-0.846888920015731j
64.36+0j,2+0j,-0.501367220588587-0.855628839776816j
64.38+0j,2+0j,-0.50903246496031-0.868607956840824j
64.4+0j,2+0j,-0.510754814309954-0.883580508761325j
64.42+0j,2+0j,-0.506238244084708-0.897956696765425j
64.44+0j,2+0j,-0.496265710475448-0.909250641776672j
64.46+0j,2+0j,-0.4825634257412-0.915510233492253j
64.48+0j,2+0j,-0.467502058372281-0.915654544633416j
64.5+0j,2+0j,-0.453686578744999-0.909660489648432j
64.52+0j,2+0j,-0.443505711715538-0.898566494823399j
64.54+0j,2+0j,-0.438718921281222-0.884292600593399j
64.56+0j,2+0j,-0.440152338476595-0.869308161294381j
64.58+0j,2+0j,-0.447556182582046-0.85620465308073j
64.6+0j,2+0j,-0.459648282857433-0.847247492967924j
64.62+0j,2+0j,-0.47433611825385-0.843984379235492j
64.64+0j,2+0j,-0.489078923747311-0.846977865782323j
64.66+0j,2+0j,-0.501327201820206-0.85570837879996j
64.68+0j,2+0j,-0.508963610844105-0.868664395563522j
64.7+0j,2+0j,-0.510668986950676-0.883604134094978j
64.72+0j,2+0j,-0.506150225673271-0.897943447728067j
64.74+0j,2+0j,-0.496190657387583-0.90920280758438j
64.76+0j,2+0j,-0.48251425871325-0.915436058092501j
64.78+0j,2+0j,-0.467487238141717-0.915566805985641j
64.8+0j,2+0j,-0.45370865008794-0.90957429857772j
64.82+0j,2+0j,-0.443560866434396-0.898496692606973j
64.84+0j,2+0j,-0.43879765519912-0.884251203462863j
64.86+0j,2+0j,-0.440241089105774-0.869302291876279j
64.88+0j,2+0j,-0.447639665292357-0.856235314872596j
64.9+0j,2+0j,-0.459712123146443-0.847309398720132j
64.92+0j,2+0j,-0.474369326805779-0.844066862597765j
64.94+0j,2+0j,-0.489075788118804-0.847066719038541j
64.96+0j,2+0j,-0.501288269118611-0.855788300075986j
64.98+0j,2+0j,-0.508895592347025-0.868721623999724j
65+0j,2+0j,-0.510583601281496-0.883628819181235j
65.02+0j,2+0j,-0.506062179921675-0.897931344852869j
65.04+0j,2+0j,-0.496115113974109-0.909156007943098j
65.06+0j,2+0j,-0.482464224292605-0.915362627431073j
65.08+0j,2+0j,-0.467471324191863-0.915479394574769j
65.1+0j,2+0j,-0.453729590753141-0.90948796195725j
65.12+0j,2+0j,-0.443615048727067-0.898426298507557j
65.14+0j,2+0j,-0.438875742292895-0.884208871512372j
65.16+0j,2+0j,-0.440329629205244-0.869295306981207j
65.18+0j,2+0j,-0.447723408860952-0.856264873525009j
65.2+0j,2+0j,-0.459776649334597-0.847370403990105j
65.22+0j,2+0j,-0.474403526737763-0.844148802946278j
65.24+0j,2+0j,-0.48907377741638-0.847155479438865j
65.26+0j,2+0j,-0.501250400396251-0.855868593402817j
65.28+0j,2+0j,-0.508828393456542-0.868779623877021j
65.3+0j,2+0j,-0.510498650108042-0.883654540849668j
65.32+0j,2+0j,-0.505974109669139-0.897920364079122j
65.34+0j,2+0j,-0.496039092590317-0.909110222051832j
65.36+0j,2+0j,-0.482413342194226-0.915289927543162j
65.38+0j,2+0j,-0.467454340178331-0.915392305660247j
65.4+0j,2+0j,-0.453749424248183-0.909401485062079j
65.42+0j,2+0j,-0.443668277901315-0.898355326878479j
65.44+0j,2+0j,-0.438953194354037-0.884165625674022j
65.46+0j,2+0j,-0.440417961038613-0.869287230493329j
65.48+0j,2+0j,-0.447807405659969-0.856293351748885j
65.5+0j,2+0j,-0.45984184524513-0.847430526403857j
65.52+0j,2+0j,-0.474438696136472-0.844230209798032j
65.54+0j,2+0j,-0.48907286778361-0.847244146773372j
65.56+0j,2+0j,-0.501213573971329-0.855949248906893j
65.58+0j,2+0j,-0.508761998397001-0.868838377387222j
65.6+0j,2+0j,-0.510414126263732-0.883681276449321j
65.62+0j,2+0j,-0.505886017569563-0.897910481831184j
65.64+0j,2+0j,-0.495962605225709-0.909065429476893j
65.66+0j,2+0j,-0.482361631650459-0.915217944650633j
65.68+0j,2+0j,-0.467436309240861-0.915305534476069j
65.7+0j,2+0j,-0.453768173620433-0.90931487293483j
65.72+0j,2+0j,-0.443720572939439-0.898283791674479j
65.74+0j,2+0j,-0.439030023038812-0.884121486384237j
65.76+0j,2+0j,-0.440506086947155-0.86927808578992j
65.78+0j,2+0j,-0.447891648337989-0.856320771824263j
65.8+0j,2+0j,-0.459907695128088-0.847489783306552j
65.82+0j,2+0j,-0.474474813591832-0.844311092586955j
65.84+0j,2+0j,-0.489073035856726-0.847332720960443j
65.86+0j,2+0j,-0.501177768559452-0.856030257031562j
65.88+0j,2+0j,-0.508696391626672-0.868897867172305j
65.9+0j,2+0j,-0.51033002261277-0.883709003834764j
65.92+0j,2+0j,-0.505797906099875-0.897901675007061j
65.94+0j,2+0j,-0.495885663516333-0.909021610144791j
65.96+0j,2+0j,-0.482309111425208-0.915146665160545j
65.98+0j,2+0j,-0.467417254016787-0.915219076235156j
66+0j,2+0j,-0.453785861467544-0.909228130395143j
66.02+0j,2+0j,-0.443771952503933-0.898211706464441j
66.04+0j,2+0j,-0.439106239868287-0.88407647359788j
66.06+0j,2+0j,-0.440594009344137-0.869267895754165j
66.08+0j,2+0j,-0.447976129809634-0.856347155609729j
66.1+0j,2+0j,-0.459974183647159-0.847548191766807j
66.12+0j,2+0j,-0.474511858183172-0.844391460662492j
66.14+0j,2+0j,-0.489074258752692-0.847421202039918j
66.16+0j,2+0j,-0.501142963265397-0.856111608525875j
66.18+0j,2+0j,-0.508631557834836-0.868958076310976j
66.2+0j,2+0j,-0.510246332052957-0.883737701352542j
66.22+0j,2+0j,-0.505709777568131-0.897893920967086j
66.24+0j,2+0j,-0.495808278756684-0.908978744335263j
66.26+0j,2+0j,-0.482255799827536-0.915076075663626j
66.28+0j,2+0j,-0.467397196654085-0.91513292613349j
66.3+0j,2+0j,-0.453802509947675-0.909141262048728j
66.32+0j,2+0j,-0.443822434943218-0.898139084443933j
66.34+0j,2+0j,-0.439181856228463-0.884030606801927j
66.36+0j,2+0j,-0.440681730709412-0.869256682787629j
66.38+0j,2+0j,-0.448060843245602-0.85637252455156j
66.4+0j,2+0j,-0.460041295866774-0.847605768581045j
66.42+0j,2+0j,-0.474549809465784-0.844471323288343j
66.44+0j,2+0j,-0.489076514057343-0.84750959016645j
66.46+0j,2+0j,-0.501109137575068-0.856193294433787j
66.48+0j,2+0j,-0.508567481938786-0.869018988305458j
66.5+0j,2+0j,-0.510163047518293-0.883767347828049j
66.52+0j,2+0j,-0.505621634121192-0.897887197523063j
66.54+0j,2+0j,-0.495730461911091-0.908936812674488j
66.56+0j,2+0j,-0.482201714724876-0.915006162932687j
66.58+0j,2+0j,-0.467376158824078-0.915047079354024j
66.6+0j,2+0j,-0.453818140789516-0.909054272296108j
66.62+0j,2+0j,-0.443872038297188-0.898065938447157j
66.64+0j,2+0j,-0.439256883370472-0.883983905028516j
66.66+0j,2+0j,-0.440769253584259-0.869244468822412j
66.68+0j,2+0j,-0.448145782063011-0.856396899692751j
66.7+0j,2+0j,-0.460109017239735-0.847662530277767j
66.72+0j,2+0j,-0.474588647457854-0.844550689641342j
66.74+0j,2+0j,-0.489079779813959-0.847597885603191j
66.76+0j,2+0j,-0.501076271347618-0.856275306083759j
66.78+0j,2+0j,-0.508504149080893-0.869080587068908j
66.8+0j,2+0j,-0.510080161981411-0.883797922552768j
66.82+0j,2+0j,-0.505533477752124-0.897881482927593j
66.84+0j,2+0j,-0.495652223624855-0.90889579612831j
66.86+0j,2+0j,-0.482146873555869-0.914936913920977j
66.88+0j,2+0j,-0.467354161733754-0.914961531070379j
66.9+0j,2+0j,-0.453832775301987-0.908967165340946j
66.92+0j,2+0j,-0.44392078030271-0.897992280958533j
66.94+0j,2+0j,-0.439331332410928-0.883936386867932j
66.96+0j,2+0j,-0.440856580566496-0.869231275332902j
66.98+0j,2+0j,-0.448230939916181-0.856420301681747j
67+0j,2+0j,-0.460177333595243-0.847718493121789j
67.02+0j,2+0j,-0.474628352627867-0.844629568810471j
67.04+0j,2+0j,-0.489084034512242-0.847686088715825j
67.06+0j,2+0j,-0.501044344807775-0.856357635078789j
67.08+0j,2+0j,-0.508441544625635-0.869142856913181j
67.1+0j,2+0j,-0.50999766845584-0.883829405271903j
67.12+0j,2+0j,-0.505445310307268-0.897876755863721j
67.14+0j,2+0j,-0.49557357423483-0.908855675995708j
67.16+0j,2+0j,-0.482091293342729-0.914868315760502j
67.18+0j,2+0j,-0.467331226137752-0.914876276450324j
67.2+0j,2+0j,-0.453846434383807-0.908879945198129j
67.22+0j,2+0j,-0.443968678399001-0.897918124123819j
67.24+0j,2+0j,-0.439405214332293-0.883888070480802j
67.26+0j,2+0j,-0.440943714305819-0.869217123347269j
67.28+0j,2+0j,-0.448316310687766-0.856442750780977j
67.3+0j,2+0j,-0.460246231127326-0.847773673118443j
67.32+0j,2+0j,-0.474668905882284-0.844707969795993j
67.34+0j,2+0j,-0.489089257077295-0.847774199966713j
67.36+0j,2+0j,-0.501013338538294-0.85644027328676j
67.38+0j,2+0j,-0.508379654156615-0.869205782536913j
67.4+0j,2+0j,-0.509915559998095-0.883861776172401j
67.42+0j,2+0j,-0.505357133493021-0.897872995434841j
67.44+0j,2+0j,-0.495494523779724-0.908816433902329j
67.46+0j,2+0j,-0.482034990703155-0.91480035576032j
67.48+0j,2+0j,-0.467307372350003-0.914791310659075j
67.5+0j,2+0j,-0.453859138532676-0.90879261570142j
67.52+0j,2+0j,-0.444015749733019-0.897843479761028j
67.54+0j,2+0j,-0.439478539983378-0.883838973610177j
67.56+0j,2+0j,-0.441030657499383-0.869202033458552j
67.58+0j,2+0j,-0.448401888480199-0.856464266875222j
67.6+0j,2+0j,-0.460315696383615-0.847828086017746j
67.62+0j,2+0j,-0.474710288553716-0.84478590150871j
67.64+0j,2+0j,-0.489095426859319-0.847862219909502j
67.66+0j,2+0j,-0.500983233472566-0.856523212831135j
67.68+0j,2+0j,-0.508318463473622-0.869269349014138j
67.7+0j,2+0j,-0.509833829709631-0.883895015871247j
67.72+0j,2+0j,-0.505268948882303-0.897870181154912j
67.74+0j,2+0j,-0.495415082010016-0.908778051794141j
67.76+0j,2+0j,-0.48197798186209-0.914733021404753j
67.78+0j,2+0j,-0.467282620254979-0.91470662886239j
67.8+0j,2+0j,-0.45387090785438-0.908705180510908j
67.82+0j,2+0j,-0.444062011164631-0.897768359370706j
67.84+0j,2+0j,-0.43955132007989-0.883789113593209j
67.86+0j,2+0j,-0.441117412887591-0.869186025835507j
67.88+0j,2+0j,-0.448487667607428-0.856484869479813j
67.9+0j,2+0j,-0.460385716254619-0.847881747318471j
67.92+0j,2+0j,-0.474752482389391-0.844863372769319j
67.94+0j,2+0j,-0.489102523623173-0.847950149183786j
67.96+0j,2+0j,-0.500954010887436-0.856606446082054j
67.98+0j,2+0j,-0.508257958589656-0.86933354178315j
68+0j,2+0j,-0.509752470738633-0.883929105404252j
68.02+0j,2+0j,-0.505180757920819-0.897868292938817j
68.04+0j,2+0j,-0.495335258397456-0.908740511931271j
68.06+0j,2+0j,-0.481920282662776-0.914666300351636j
68.08+0j,2+0j,-0.46725698931866-0.914622226229488j
68.1+0j,2+0j,-0.453881762071576-0.908617643120104j
68.12+0j,2+0j,-0.444107479271815-0.897692774146098j
68.14+0j,2+0j,-0.439623565205051-0.883738507372298j
68.16+0j,2+0j,-0.441203983250091-0.869169120233118j
68.18+0j,2+0j,-0.448573642587058-0.856504577748543j
68.2+0j,2+0j,-0.460456277963178-0.847934672272251j
68.22+0j,2+0j,-0.474795469539951-0.844940392307885j
68.24+0j,2+0j,-0.48911052753854-0.848037988510153j
68.26+0j,2+0j,-0.500925652396088-0.856689965647654j
68.28+0j,2+0j,-0.508198125728007-0.869398346635836j
68.3+0j,2+0j,-0.509671476281689-0.883964026214976j
68.32+0j,2+0j,-0.505092561933016-0.897867311093043j
68.34+0j,2+0j,-0.495255062144408-0.908703796881829j
68.36+0j,2+0j,-0.481861908577748-0.914600180430482j
68.38+0j,2+0j,-0.467230498599229-0.914538097935818j
68.4+0j,2+0j,-0.453891720532382-0.908530006862774j
68.42+0j,2+0j,-0.444152170355689-0.897616734982784j
68.44+0j,2+0j,-0.439695285810278-0.88368717150608j
68.46+0j,2+0j,-0.441290371401981-0.869151336002817j
68.48+0j,2+0j,-0.448659808132684-0.856523410481514j
68.5+0j,2+0j,-0.460527369054397-0.847986875887577j
68.52+0j,2+0j,-0.474839232548667-0.845016968763401j
68.54+0j,2+0j,-0.489119419170137-0.848125738685352j
68.56+0j,2+0j,-0.500898139941193-0.856773764365823j
68.58+0j,2+0j,-0.508138951319307-0.869463749707256j
68.6+0j,2+0j,-0.509590839585312-0.883999760144209j
68.62+0j,2+0j,-0.505004362127789-0.897867216306613j
68.64+0j,2+0j,-0.495174502192597-0.90866788951604j
68.66+0j,2+0j,-0.481802874719326-0.914534649640649j
68.68+0j,2+0j,-0.467203166757394-0.91445423916565j
68.7+0j,2+0j,-0.453900802218809-0.908442274919527j
68.72+0j,2+0j,-0.444196100445531-0.897540252488123j
68.74+0j,2+0j,-0.439766492215929-0.883635122179989j
68.76+0j,2+0j,-0.441376580190164-0.869132692102512j
68.78+0j,2+0j,-0.448746159146603-0.856541386132688j
68.8+0j,2+0j,-0.460598977385959-0.848038372933724j
68.82+0j,2+0j,-0.474883754340883-0.845093110683443j
68.84+0j,2+0j,-0.48912917946826-0.848213400577711j
68.86+0j,2+0j,-0.500871455788139-0.85685783529618j
68.88+0j,2+0j,-0.508080421998626-0.869529737465647j
68.9+0j,2+0j,-0.50951055394736-0.884036289419486j
68.92+0j,2+0j,-0.504916159603941-0.897867989642258j
68.94+0j,2+0j,-0.495093587231784-0.908632773000334j
68.96+0j,2+0j,-0.481743195849793-0.914469696149498j
68.98+0j,2+0j,-0.467175012066453-0.914370645114526j
69+0j,2+0j,-0.453909025754841-0.908354450324061j
69.02+0j,2+0j,-0.444239285303651-0.897463336990292j
69.04+0j,2+0j,-0.439837194612084-0.88358237521651j
69.06+0j,2+0j,-0.441462612489952-0.869113207106137j
69.08+0j,2+0j,-0.448832690712715-0.856558522817371j
69.1+0j,2+0j,-0.460671091118548-0.848089177944725j
69.12+0j,2+0j,-0.474929018213803-0.84516882652391j
69.14+0j,2+0j,-0.489139789759668-0.848300975122808j
69.16+0j,2+0j,-0.50084558251839-0.856942171712342j
69.18+0j,2+0j,-0.508022524602552-0.869596296702656j
69.2+0j,2+0j,-0.509430612718343-0.884073596645171j
69.22+0j,2+0j,-0.504827955355479-0.897869612527732j
69.24+0j,2+0j,-0.49501232570808-0.908598430791589j
69.26+0j,2+0j,-0.48168288639137-0.914405308290488j
69.28+0j,2+0j,-0.467146052422047-0.914287310991532j
69.3+0j,2+0j,-0.453916409414551-0.908266535969297j
69.32+0j,2+0j,-0.444281740430242-0.89738599854704j
69.34+0j,2+0j,-0.43990740305942-0.883528946085141j
69.36+0j,2+0j,-0.441548471201805-0.869092899213104j
69.38+0j,2+0j,-0.448919398089806-0.856574838319395j
69.4+0j,2+0j,-0.460743698706788-0.848139305223197j
69.42+0j,2+0j,-0.474975007826671-0.845244124648833j
69.44+0j,2+0j,-0.489151231738593-0.848388463319246j
69.46+0j,2+0j,-0.50082050302307-0.857026767094493j
69.48+0j,2+0j,-0.507965246166351-0.869663414523983j
69.5+0j,2+0j,-0.509351009302573-0.884111664792668j
69.52+0j,2+0j,-0.504739750276598-0.897872066747459j
69.54+0j,2+0j,-0.494930725831813-0.908564846631591j
69.56+0j,2+0j,-0.481621960435667-0.914341474561329j
69.58+0j,2+0j,-0.467116305351654-0.914204232021494j
69.6+0j,2+0j,-0.453922971129733-0.90817853461313j
69.62+0j,2+0j,-0.44432348106808-0.897308246954176j
69.64+0j,2+0j,-0.439977127490046-0.883474849911953j
69.66+0j,2+0j,-0.441634159248201-0.869071786257459j
69.68+0j,2+0j,-0.449006276704946-0.856590350098259j
69.7+0j,2+0j,-0.460816788890444-0.848188768844144j
69.72+0j,2+0j,-0.475021707191079-0.845319013330287j
69.74+0j,2+0j,-0.489163487458014-0.848475866224701j
69.76+0j,2+0j,-0.50079620049659-0.857111615122232j
69.78+0j,2+0j,-0.507908573921058-0.869731078340259j
69.8+0j,2+0j,-0.50927173715928-0.884150477190958j
69.82+0j,2+0j,-0.504651545166531-0.897875334434314j
69.84+0j,2+0j,-0.494848795585392-0.908532004541426j
69.86+0j,2+0j,-0.481560431753019-0.914278183622064j
69.88+0j,2+0j,-0.467085788023869-0.914121403447001j
69.9+0j,2+0j,-0.453928728497591-0.908090448884067j
69.92+0j,2+0j,-0.444364522207189-0.89723009175371j
69.94+0j,2+0j,-0.440046377708471-0.883420101489047j
69.96+0j,2+0j,-0.441719679570695-0.869049885716832j
69.98+0j,2+0j,-0.449093322147215-0.856605075296035j
70+0j,2+0j,-0.460890350685811-0.848237582658739j
70.02+0j,2+0j,-0.475069100661757-0.84539350074834j
70.04+0j,2+0j,-0.489176539321213-0.848563184952094j
70.06+0j,2+0j,-0.500772658430499-0.857196709667656j
70.08+0j,2+0j,-0.507852495290665-0.869799275858227j
70.1+0j,2+0j,-0.509192789803576-0.884190017517439j
70.12+0j,2+0j,-0.504563340734169-0.897879398061656j
70.14+0j,2+0j,-0.49476654273066-0.908499888816147j
70.16+0j,2+0j,-0.481498313801467-0.914215424293171j
70.18+0j,2+0j,-0.467054517257228-0.914038820530281j
70.2+0j,2+0j,-0.453933698788119-0.908002281286593j
70.22+0j,2+0j,-0.444404878589417-0.897151542241778j
70.24+0j,2+0j,-0.440115163392546-0.883364715283502j
70.26+0j,2+0j,-0.441805035127154-0.869027214720977j
70.28+0j,2+0j,-0.449180530161657-0.856619030744123j
70.3+0j,2+0j,-0.460964373377486-0.848285760298019j
70.32+0j,2+0j,-0.475117172927466-0.845467594991088j
70.34+0j,2+0j,-0.48919037007347-0.848650420665942j
70.36+0j,2+0j,-0.500749860607396-0.857282044788665j
70.38+0j,2+0j,-0.507796997889304-0.869867995072232j
70.4+0j,2+0j,-0.509114160807361-0.88423026978896j
70.42+0j,2+0j,-0.504475137602477-0.897884240435569j
70.44+0j,2+0j,-0.494683974816125-0.908468484019454j
70.46+0j,2+0j,-0.481435619735424-0.914153185553655j
70.48+0j,2+0j,-0.467022509529114-0.913956478555038j
70.5+0j,2+0j,-0.453937898951287-0.907914034206309j
70.52+0j,2+0j,-0.444444564712907-0.897072607476251j
70.54+0j,2+0j,-0.440183494094477-0.883308705446241j
70.56+0j,2+0j,-0.441890228889087-0.869003790060248j
70.58+0j,2+0j,-0.449267896643471-0.856632232969815j
70.6+0j,2+0j,-0.46103884651039-0.848333315176531j
70.62+0j,2+0j,-0.475165909002199-0.845541304054741j
70.64+0j,2+0j,-0.489204962794104-0.848737574578917j
70.66+0j,2+0j,-0.500727791095059-0.857367614722591j
70.68+0j,2+0j,-0.507742069518461-0.86993722425598j
70.7+0j,2+0j,-0.509035843800119-0.884271218353192j
70.72+0j,2+0j,-0.50438693631276-0.897889844687258j
70.74+0j,2+0j,-0.494601099183911-0.908437774978503j
70.76+0j,2+0j,-0.48137236241421-0.914091456539122j
70.78+0j,2+0j,-0.46698978098407-0.913874372828089j
70.8+0j,2+0j,-0.45394134562411-0.907825709914915j
70.82+0j,2+0j,-0.444483594836541-0.896993296284167j
70.84+0j,2+0j,-0.440251379241843-0.88325208582052j
70.86+0j,2+0j,-0.441975263839122-0.868979628193809j
70.88+0j,2+0j,-0.449355417632347-0.856644698202798j
70.9+0j,2+0j,-0.461113759882004-0.84838026049594j
70.92+0j,2+0j,-0.475215294216759-0.845614635843777j
70.94+0j,2+0j,-0.489220300888575-0.848824647948489j
70.96+0j,2+0j,-0.500706434240634-0.857453413879975j
70.98+0j,2+0j,-0.507687698164187-0.870006951954456j
71+0j,2+0j,-0.508957832469641-0.884312847880206j
71.02+0j,2+0j,-0.504298737328729-0.897896194265672j
71.04+0j,2+0j,-0.494517922976397-0.908407746778873j
71.06+0j,2+0j,-0.48130855441009-0.914030226539888j
71.08+0j,2+0j,-0.466956347442083-0.91379249868095j
71.1+0j,2+0j,-0.453944055137525-0.907737310574981j
71.12+0j,2+0j,-0.444521982984255-0.896913617268847j
71.14+0j,2+0j,-0.440318828138656-0.88319486995017j
71.16+0j,2+0j,-0.442060142968639-0.868954745257523j
71.18+0j,2+0j,-0.449443089307102-0.856656442381399j
71.2+0j,2+0j,-0.461189103534881-0.848426609248588j
71.22+0j,2+0j,-0.475265314210439-0.845687598171132j
71.24+0j,2+0j,-0.489236368080944-0.848911642073802j
71.26+0j,2+0j,-0.500685774664931-0.857539436838534j
71.28+0j,2+0j,-0.507633871994381-0.870077166976243j
71.3+0j,2+0j,-0.508880120562666-0.884355143354317j
71.32+0j,2+0j,-0.504210541040368-0.897903272930381j
71.34+0j,2+0j,-0.494434453142827-0.908378384759496j
71.36+0j,2+0j,-0.481244208016301-0.913969484999046j
71.38+0j,2+0j,-0.4669222244066-0.913710851471302j
71.4+0j,2+0j,-0.453946043523098-0.907648838244543j
71.42+0j,2+0j,-0.444559742949259-0.896833578816725j
71.44+0j,2+0j,-0.440385849966437-0.883137071087627j
71.46+0j,2+0j,-0.442144869275483-0.868929157071776j
71.48+0j,2+0j,-0.449530907980428-0.856667481158784j
71.5+0j,2+0j,-0.461264867749469-0.848472374220951j
71.52+0j,2+0j,-0.475315954923036-0.845760198758462j
71.54+0j,2+0j,-0.489253148406389-0.848998558292609j
71.56+0j,2+0j,-0.500665797256972-0.8576256783375j
71.58+0j,2+0j,-0.507580579356088-0.870147858386068j
71.6+0j,2+0j,-0.508802701885461-0.884398090066101j
71.62+0j,2+0j,-0.504122347767753-0.89791106474442j
71.64+0j,2+0j,-0.494350696445405-0.908349674507887j
71.66+0j,2+0j,-0.481179335254686-0.913909221510566j
71.68+0j,2+0j,-0.466887427072286-0.913629426584365j
71.7+0j,2+0j,-0.453947326519508-0.907560294881459j
71.72+0j,2+0j,-0.444596888298262-0.896753189104115j
